Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:05 EST
"Nutrient data for: 01001, Butter, salted"
Nutrient,Unit,1Value per 100 g,"1 pat (1"" sq, 1/3"" high) = 5.0g","1 tbsp = 14.2g","1 cup = 227.0g","1 stick = 113.0g",
Proximates
"Water",g,15.87,0.79,2.25,36.02,17.93
"Energy",kcal,717,36,102,1628,810
"Protein",g,0.85,0.04,0.12,1.93,0.96
"Total lipid (fat)",g,81.11,4.06,11.52,184.12,91.65
"Carbohydrate, by difference",g,0.06,0.00,0.01,0.14,0.07
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.06,0.00,0.01,0.14,0.07
Minerals
"Calcium, Ca",mg,24,1,3,54,27
"Iron, Fe",mg,0.02,0.00,0.00,0.05,0.02
"Magnesium, Mg",mg,2,0,0,5,2
"Phosphorus, P",mg,24,1,3,54,27
"Potassium, K",mg,24,1,3,54,27
"Sodium, Na",mg,643,32,91,1460,727
"Zinc, Zn",mg,0.09,0.00,0.01,0.20,0.10
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.005,0.000,0.001,0.011,0.006
"Riboflavin",mg,0.034,0.002,0.005,0.077,0.038
"Niacin",mg,0.042,0.002,0.006,0.095,0.047
"Vitamin B-6",mg,0.003,0.000,0.000,0.007,0.003
"Folate, DFE",µg,3,0,0,7,3
"Vitamin B-12",µg,0.17,0.01,0.02,0.39,0.19
"Vitamin A, RAE",µg,684,34,97,1553,773
"Vitamin A, IU",IU,2499,125,355,5673,2824
"Vitamin E (alpha-tocopherol)",mg,2.32,0.12,0.33,5.27,2.62
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,7.0,0.3,1.0,15.9,7.9
Lipids
"Fatty acids, total saturated",g,51.368,2.568,7.294,116.605,58.046
"Fatty acids, total monounsaturated",g,21.021,1.051,2.985,47.718,23.754
"Fatty acids, total polyunsaturated",g,3.043,0.152,0.432,6.908,3.439
"Fatty acids, total trans",g,3.278,0.164,0.465,7.441,3.704
"Cholesterol",mg,215,11,31,488,243
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
