Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:07 EST
"Nutrient data for: 43405, Cheese, swiss, low sodium"
Nutrient,Unit,1Value per 100 g,"1 slice = 28.0g","1 cubic inch = 15.0g","1 cup, shredded = 108.0g","1 cup, diced = 132.0g",
Proximates
"Water",g,37.80,10.58,5.67,40.82,49.90
"Energy",kcal,374,105,56,404,494
"Protein",g,28.40,7.95,4.26,30.67,37.49
"Total lipid (fat)",g,27.40,7.67,4.11,29.59,36.17
"Carbohydrate, by difference",g,3.40,0.95,0.51,3.67,4.49
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,1.31,0.37,0.20,1.41,1.73
Minerals
"Calcium, Ca",mg,961,269,144,1038,1269
"Iron, Fe",mg,0.17,0.05,0.03,0.18,0.22
"Magnesium, Mg",mg,36,10,5,39,48
"Phosphorus, P",mg,605,169,91,653,799
"Potassium, K",mg,111,31,17,120,147
"Sodium, Na",mg,14,4,2,15,18
"Zinc, Zn",mg,3.90,1.09,0.58,4.21,5.15
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.020,0.006,0.003,0.022,0.026
"Riboflavin",mg,0.370,0.104,0.056,0.400,0.488
"Niacin",mg,0.090,0.025,0.013,0.097,0.119
"Vitamin B-6",mg,0.080,0.022,0.012,0.086,0.106
"Folate, DFE",µg,6,2,1,6,8
"Vitamin B-12",µg,1.68,0.47,0.25,1.81,2.22
"Vitamin A, RAE",µg,216,60,32,233,285
"Vitamin A, IU",IU,818,229,123,883,1080
"Vitamin E (alpha-tocopherol)",mg,0.37,0.10,0.06,0.40,0.49
"Vitamin D (D2 + D3)",µg,0.5,0.1,0.1,0.5,0.7
"Vitamin D",IU,20,6,3,22,26
"Vitamin K (phylloquinone)",µg,2.4,0.7,0.4,2.6,3.2
Lipids
"Fatty acids, total saturated",g,17.744,4.968,2.662,19.164,23.422
"Fatty acids, total monounsaturated",g,7.256,2.032,1.088,7.836,9.578
"Fatty acids, total polyunsaturated",g,0.968,0.271,0.145,1.045,1.278
"Cholesterol",mg,92,26,14,99,121
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
