Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:04 EST
"Nutrient data for: 43078, Beverage, milkshake mix, dry, not chocolate"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 7.0g","1 envelope = 21.0g",
Proximates
"Water",g,12.80,0.90,2.69
"Energy",kcal,329,23,69
"Protein",g,23.50,1.65,4.93
"Total lipid (fat)",g,2.60,0.18,0.55
"Carbohydrate, by difference",g,52.90,3.70,11.11
"Fiber, total dietary",g,1.6,0.1,0.3
"Sugars, total",g,51.30,3.59,10.77
Minerals
"Calcium, Ca",mg,880,62,185
"Iron, Fe",mg,7.70,0.54,1.62
"Magnesium, Mg",mg,200,14,42
"Phosphorus, P",mg,150,10,32
"Potassium, K",mg,2200,154,462
"Sodium, Na",mg,780,55,164
"Zinc, Zn",mg,3.60,0.25,0.76
Vitamins
"Vitamin C, total ascorbic acid",mg,1.2,0.1,0.3
"Thiamin",mg,0.110,0.008,0.023
"Riboflavin",mg,0.340,0.024,0.071
"Niacin",mg,1.250,0.087,0.263
"Vitamin B-6",mg,0.110,0.008,0.023
"Folate, DFE",µg,42,3,9
"Vitamin B-12",µg,2.39,0.17,0.50
"Vitamin A, RAE",µg,246,17,52
"Vitamin A, IU",IU,875,61,184
"Vitamin E (alpha-tocopherol)",mg,0.05,0.00,0.01
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,0.2,0.0,0.0
Lipids
"Fatty acids, total saturated",g,2.059,0.144,0.432
"Fatty acids, total monounsaturated",g,0.332,0.023,0.070
"Fatty acids, total polyunsaturated",g,0.060,0.004,0.013
"Cholesterol",mg,14,1,3
Amino Acids
Other
"Caffeine",mg,0,0,0
