Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:02 EST
"Nutrient data for: 06970, Soup, chicken broth, low sodium, canned"
Nutrient,Unit,1Value per 100 g,"1 cup = 240.0g",
Proximates
"Water",g,96.00,230.40
"Energy",kcal,16,38
"Protein",g,2.00,4.80
"Total lipid (fat)",g,0.60,1.44
"Carbohydrate, by difference",g,1.20,2.88
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.13,0.31
Minerals
"Calcium, Ca",mg,4,10
"Iron, Fe",mg,0.21,0.50
"Magnesium, Mg",mg,1,2
"Phosphorus, P",mg,30,72
"Potassium, K",mg,86,206
"Sodium, Na",mg,30,72
"Zinc, Zn",mg,0.10,0.24
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.000,0.000
"Riboflavin",mg,0.030,0.072
"Niacin",mg,1.370,3.288
"Vitamin B-6",mg,0.010,0.024
"Folate, DFE",µg,0,0
"Vitamin B-12",µg,0.10,0.24
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.179,0.430
"Fatty acids, total monounsaturated",g,0.274,0.658
"Fatty acids, total polyunsaturated",g,0.126,0.302
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
