Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:00 EST
"Nutrient data for: 06176, Sauce, oyster, ready-to-serve"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 18.0g",
Proximates
"Water",g,80.00,14.40
"Energy",kcal,51,9
"Protein",g,1.35,0.24
"Total lipid (fat)",g,0.25,0.04
"Carbohydrate, by difference",g,10.92,1.97
"Fiber, total dietary",g,0.3,0.1
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,32,6
"Iron, Fe",mg,0.18,0.03
"Magnesium, Mg",mg,4,1
"Phosphorus, P",mg,22,4
"Potassium, K",mg,54,10
"Sodium, Na",mg,2733,492
"Zinc, Zn",mg,0.09,0.02
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0
"Thiamin",mg,0.010,0.002
"Riboflavin",mg,0.124,0.022
"Niacin",mg,1.474,0.265
"Vitamin B-6",mg,0.016,0.003
"Folate, DFE",µg,15,3
"Vitamin B-12",µg,0.41,0.07
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.043,0.008
"Fatty acids, total monounsaturated",g,0.073,0.013
"Fatty acids, total polyunsaturated",g,0.066,0.012
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
