Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:01 EST
"Nutrient data for: 06076, Soup, beef broth, cubed, dry"
Nutrient,Unit,1Value per 100 g,"1 cube = 3.6g",
Proximates
"Water",g,3.30,0.12
"Energy",kcal,170,6
"Protein",g,17.30,0.62
"Total lipid (fat)",g,4.00,0.14
"Carbohydrate, by difference",g,16.10,0.58
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,14.51,0.52
Minerals
"Calcium, Ca",mg,60,2
"Iron, Fe",mg,2.23,0.08
"Magnesium, Mg",mg,50,2
"Phosphorus, P",mg,225,8
"Potassium, K",mg,403,15
"Sodium, Na",mg,24000,864
"Zinc, Zn",mg,0.21,0.01
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.200,0.007
"Riboflavin",mg,0.240,0.009
"Niacin",mg,3.300,0.119
"Vitamin B-6",mg,0.200,0.007
"Folate, DFE",µg,32,1
"Vitamin B-12",µg,1.00,0.04
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,1,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.990,0.072
"Fatty acids, total monounsaturated",g,1.670,0.060
"Fatty acids, total polyunsaturated",g,0.160,0.006
"Cholesterol",mg,4,0
Amino Acids
Other
"Caffeine",mg,0,0
