Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:49 EST
"Nutrient data for: 10096, Pork, fresh, variety meats and by-products, brain, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","4.0 oz = 113.0g",
Proximates
"Water",g,78.36,22.22,88.55
"Energy",kcal,127,36,144
"Protein",g,10.28,2.91,11.62
"Total lipid (fat)",g,9.21,2.61,10.41
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,10,3,11
"Iron, Fe",mg,1.60,0.45,1.81
"Magnesium, Mg",mg,14,4,16
"Phosphorus, P",mg,282,80,319
"Potassium, K",mg,258,73,292
"Sodium, Na",mg,120,34,136
"Zinc, Zn",mg,1.27,0.36,1.44
Vitamins
"Vitamin C, total ascorbic acid",mg,13.5,3.8,15.3
"Thiamin",mg,0.155,0.044,0.175
"Riboflavin",mg,0.275,0.078,0.311
"Niacin",mg,4.275,1.212,4.831
"Vitamin B-6",mg,0.190,0.054,0.215
"Folate, DFE",µg,6,2,7
"Vitamin B-12",µg,2.19,0.62,2.47
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
Lipids
"Fatty acids, total saturated",g,2.079,0.589,2.349
"Fatty acids, total monounsaturated",g,1.659,0.470,1.875
"Fatty acids, total polyunsaturated",g,1.429,0.405,1.615
"Cholesterol",mg,2195,622,2480
Amino Acids
Other
