Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:46 EST
"Nutrient data for: 10949, Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, raw"
Nutrient,Unit,1Value per 100 g,"1 chop = 146.0g",
Proximates
"Water",g,68.65,100.23
"Energy",kcal,171,250
"Protein",g,19.45,28.40
"Total lipid (fat)",g,10.26,14.98
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,9,13
"Iron, Fe",mg,0.42,0.61
"Magnesium, Mg",mg,21,31
"Phosphorus, P",mg,244,356
"Potassium, K",mg,489,714
"Sodium, Na",mg,251,366
"Zinc, Zn",mg,1.22,1.78
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.475,0.693
"Riboflavin",mg,0.195,0.285
"Niacin",mg,7.178,10.480
"Vitamin B-6",mg,0.467,0.682
"Folate, DFE",µg,0,0
"Vitamin B-12",µg,0.56,0.82
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.20,0.29
"Vitamin D (D2 + D3)",µg,0.3,0.4
"Vitamin D",IU,12,18
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,2.530,3.694
"Fatty acids, total monounsaturated",g,5.801,8.469
"Fatty acids, total polyunsaturated",g,1.925,2.811
"Fatty acids, total trans",g,0.131,0.191
"Cholesterol",mg,56,82
Amino Acids
Other
"Caffeine",mg,0,0
