Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:25 EST
"Nutrient data for: 22899, Ravioli, cheese-filled, canned"
Nutrient,Unit,1Value per 100 g,"1 cup = 242.0g",
Proximates
"Water",g,80.91,195.80
"Energy",kcal,77,186
"Protein",g,2.48,6.00
"Total lipid (fat)",g,1.45,3.51
"Carbohydrate, by difference",g,13.64,33.01
"Fiber, total dietary",g,1.3,3.1
"Sugars, total",g,3.72,9.00
Minerals
"Calcium, Ca",mg,33,80
"Iron, Fe",mg,0.74,1.79
"Magnesium, Mg",mg,15,36
"Phosphorus, P",mg,50,121
"Potassium, K",mg,232,561
"Sodium, Na",mg,306,741
"Zinc, Zn",mg,0.36,0.87
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.074,0.179
"Riboflavin",mg,0.080,0.194
"Niacin",mg,1.060,2.565
"Vitamin B-6",mg,0.102,0.247
"Folate, DFE",µg,26,63
"Vitamin B-12",µg,0.03,0.07
"Vitamin A, RAE",µg,10,24
"Vitamin A, IU",IU,207,501
"Vitamin E (alpha-tocopherol)",mg,0.85,2.06
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,2.3,5.6
Lipids
"Fatty acids, total saturated",g,0.723,1.750
"Fatty acids, total monounsaturated",g,0.418,1.012
"Fatty acids, total polyunsaturated",g,0.182,0.440
"Cholesterol",mg,3,7
Amino Acids
Other
"Caffeine",mg,0,0
