Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:35 EST
"Nutrient data for: 05691, Chicken, dark meat, thigh, meat and skin, with added solution, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 thigh without skin = 148.0g","1 thigh = 181.0g",
Proximates
"Water",g,68.63,58.34,101.57,124.22
"Energy",kcal,197,167,292,357
"Protein",g,16.56,14.08,24.51,29.97
"Total lipid (fat)",g,14.58,12.39,21.58,26.39
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,8,7,12,14
"Iron, Fe",mg,0.57,0.48,0.84,1.03
"Magnesium, Mg",mg,16,14,24,29
"Phosphorus, P",mg,147,125,218,266
"Potassium, K",mg,191,162,283,346
"Sodium, Na",mg,151,128,223,273
"Zinc, Zn",mg,1.24,1.05,1.84,2.24
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.071,0.060,0.105,0.129
"Riboflavin",mg,0.176,0.150,0.260,0.319
"Niacin",mg,4.458,3.789,6.598,8.069
"Vitamin B-6",mg,0.331,0.281,0.490,0.599
"Folate, DFE",µg,3,3,4,5
"Vitamin B-12",µg,0.60,0.51,0.89,1.09
"Vitamin A, RAE",µg,22,19,33,40
"Vitamin A, IU",IU,72,61,107,130
"Vitamin E (alpha-tocopherol)",mg,0.32,0.27,0.47,0.58
"Vitamin D (D2 + D3)",µg,0.2,0.2,0.3,0.4
"Vitamin D",IU,7,6,10,13
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,3.975,3.379,5.883,7.195
"Fatty acids, total monounsaturated",g,6.275,5.334,9.287,11.358
"Fatty acids, total polyunsaturated",g,3.131,2.661,4.634,5.667
"Fatty acids, total trans",g,0.085,0.072,0.126,0.154
"Cholesterol",mg,95,81,141,172
Amino Acids
Other
"Caffeine",mg,0,0,0,0
