Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:27 EST
"Nutrient data for: 05083, Chicken, broilers or fryers, leg, meat only, cooked, stewed"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 cup, chopped or diced = 160.0g","1 unit (yield from 1 lb ready-to-cook chicken) = 60.0g","1 leg, bone and skin removed = 101.0g",
Proximates
"Water",g,66.44,56.47,106.30,39.86,67.10
"Energy",kcal,185,157,296,111,187
"Protein",g,26.26,22.32,42.02,15.76,26.52
"Total lipid (fat)",g,8.06,6.85,12.90,4.84,8.14
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,11,9,18,7,11
"Iron, Fe",mg,1.40,1.19,2.24,0.84,1.41
"Magnesium, Mg",mg,21,18,34,13,21
"Phosphorus, P",mg,149,127,238,89,150
"Potassium, K",mg,190,162,304,114,192
"Sodium, Na",mg,78,66,125,47,79
"Zinc, Zn",mg,2.78,2.36,4.45,1.67,2.81
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.059,0.050,0.094,0.035,0.060
"Riboflavin",mg,0.216,0.184,0.346,0.130,0.218
"Niacin",mg,4.798,4.078,7.677,2.879,4.846
"Vitamin B-6",mg,0.210,0.178,0.336,0.126,0.212
"Folate, DFE",µg,8,7,13,5,8
"Vitamin B-12",µg,0.23,0.20,0.37,0.14,0.23
"Vitamin A, RAE",µg,18,15,29,11,18
"Vitamin A, IU",IU,60,51,96,36,61
"Vitamin E (alpha-tocopherol)",mg,0.27,0.23,0.43,0.16,0.27
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.2,0.1,0.1
"Vitamin D",IU,5,4,8,3,5
"Vitamin K (phylloquinone)",µg,3.6,3.1,5.8,2.2,3.6
Lipids
"Fatty acids, total saturated",g,2.200,1.870,3.520,1.320,2.222
"Fatty acids, total monounsaturated",g,2.930,2.490,4.688,1.758,2.959
"Fatty acids, total polyunsaturated",g,1.880,1.598,3.008,1.128,1.899
"Cholesterol",mg,89,76,142,53,90
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
