Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:38 EST
"Nutrient data for: 05193, Turkey, all classes, leg, meat and skin, raw"
Nutrient,Unit,1Value per 100 g,"1 unit (yield from 1 lb ready-to-cook turkey) = 105.0g","1 leg, bone removed = 816.0g",
Proximates
"Water",g,72.69,76.32,593.15
"Energy",kcal,144,151,1175
"Protein",g,19.54,20.52,159.45
"Total lipid (fat)",g,6.72,7.06,54.84
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,17,18,139
"Iron, Fe",mg,1.72,1.81,14.04
"Magnesium, Mg",mg,21,22,171
"Phosphorus, P",mg,177,186,1444
"Potassium, K",mg,273,287,2228
"Sodium, Na",mg,74,78,604
"Zinc, Zn",mg,3.09,3.24,25.21
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.077,0.081,0.628
"Riboflavin",mg,0.211,0.222,1.722
"Niacin",mg,2.947,3.094,24.048
"Vitamin B-6",mg,0.340,0.357,2.774
"Folate, DFE",µg,10,10,82
"Vitamin B-12",µg,0.39,0.41,3.18
"Vitamin A, RAE",µg,1,1,8
"Vitamin A, IU",IU,3,3,24
Lipids
"Fatty acids, total saturated",g,2.060,2.163,16.810
"Fatty acids, total monounsaturated",g,2.060,2.163,16.810
"Fatty acids, total polyunsaturated",g,1.830,1.921,14.933
"Cholesterol",mg,71,75,579
Amino Acids
Other
