Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:23 EST
"Nutrient data for: 05052, Chicken, broilers or fryers, back, meat and skin, cooked, stewed"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-cook chicken) = 36.0g","1 cup, chopped or diced = 160.0g",
Proximates
"Water",g,60.93,51.79,21.93,97.49
"Energy",kcal,258,219,93,413
"Protein",g,22.18,18.85,7.98,35.49
"Total lipid (fat)",g,18.14,15.42,6.53,29.02
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,18,15,6,29
"Iron, Fe",mg,1.22,1.04,0.44,1.95
"Magnesium, Mg",mg,16,14,6,26
"Phosphorus, P",mg,120,102,43,192
"Potassium, K",mg,145,123,52,232
"Sodium, Na",mg,64,54,23,102
"Zinc, Zn",mg,1.93,1.64,0.69,3.09
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.043,0.037,0.015,0.069
"Riboflavin",mg,0.151,0.128,0.054,0.242
"Niacin",mg,4.343,3.692,1.563,6.949
"Vitamin B-6",mg,0.150,0.128,0.054,0.240
"Folate, DFE",µg,5,4,2,8
"Vitamin B-12",µg,0.18,0.15,0.06,0.29
"Vitamin A, RAE",µg,88,75,32,141
"Vitamin A, IU",IU,308,262,111,493
"Vitamin E (alpha-tocopherol)",mg,0.27,0.23,0.10,0.43
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.0,0.2
"Vitamin D",IU,2,2,1,3
"Vitamin K (phylloquinone)",µg,4.1,3.5,1.5,6.6
Lipids
"Fatty acids, total saturated",g,5.020,4.267,1.807,8.032
"Fatty acids, total monounsaturated",g,7.130,6.060,2.567,11.408
"Fatty acids, total polyunsaturated",g,4.000,3.400,1.440,6.400
"Cholesterol",mg,78,66,28,125
Amino Acids
Other
"Caffeine",mg,0,0,0,0
