Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:33 EST
"Nutrient data for: 05105, Chicken, broilers or fryers, wing, meat only, raw"
Nutrient,Unit,1Value per 100 g,"1 wing, bone and skin removed (yield from 1 lb ready-to-cook chicken) = 17.0g","1 wing, bone and skin removed = 29.0g",
Proximates
"Water",g,74.95,12.74,21.74
"Energy",kcal,126,21,37
"Protein",g,21.97,3.73,6.37
"Total lipid (fat)",g,3.54,0.60,1.03
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,13,2,4
"Iron, Fe",mg,0.88,0.15,0.26
"Magnesium, Mg",mg,22,4,6
"Phosphorus, P",mg,155,26,45
"Potassium, K",mg,194,33,56
"Sodium, Na",mg,81,14,23
"Zinc, Zn",mg,1.63,0.28,0.47
Vitamins
"Vitamin C, total ascorbic acid",mg,1.2,0.2,0.3
"Thiamin",mg,0.059,0.010,0.017
"Riboflavin",mg,0.101,0.017,0.029
"Niacin",mg,7.359,1.251,2.134
"Vitamin B-6",mg,0.530,0.090,0.154
"Folate, DFE",µg,4,1,1
"Vitamin B-12",µg,0.38,0.06,0.11
"Vitamin A, RAE",µg,18,3,5
"Vitamin A, IU",IU,59,10,17
"Vitamin E (alpha-tocopherol)",mg,0.13,0.02,0.04
"Vitamin D (D2 + D3)",µg,0.1,0.0,0.0
"Vitamin D",IU,5,1,1
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.940,0.160,0.273
"Fatty acids, total monounsaturated",g,0.850,0.144,0.246
"Fatty acids, total polyunsaturated",g,0.800,0.136,0.232
"Fatty acids, total trans",g,0.070,0.012,0.020
"Cholesterol",mg,57,10,17
Amino Acids
Other
"Caffeine",mg,0,0,0
