Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:06 EST
"Nutrient data for: 09014, Apples, frozen, unsweetened, unheated"
Nutrient,Unit,1Value per 100 g,"1 cup slices = 173.0g",
Proximates
"Water",g,86.85,150.25
"Energy",kcal,48,83
"Protein",g,0.28,0.48
"Total lipid (fat)",g,0.32,0.55
"Carbohydrate, by difference",g,12.31,21.30
"Fiber, total dietary",g,1.3,2.2
"Sugars, total",g,10.10,17.47
Minerals
"Calcium, Ca",mg,4,7
"Iron, Fe",mg,0.18,0.31
"Magnesium, Mg",mg,3,5
"Phosphorus, P",mg,8,14
"Potassium, K",mg,77,133
"Sodium, Na",mg,3,5
"Zinc, Zn",mg,0.05,0.09
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.2
"Thiamin",mg,0.013,0.022
"Riboflavin",mg,0.011,0.019
"Niacin",mg,0.042,0.073
"Vitamin B-6",mg,0.034,0.059
"Folate, DFE",µg,1,2
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, IU",IU,34,59
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.053,0.092
"Fatty acids, total monounsaturated",g,0.013,0.022
"Fatty acids, total polyunsaturated",g,0.095,0.164
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
