Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:56 EST
"Nutrient data for: 17328, Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8"" fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g","3.0 oz = 85.0g",
Proximates
"Water",g,71.62,20.30,324.87,60.88
"Energy",kcal,164,46,744,139
"Protein",g,19.10,5.41,86.64,16.24
"Total lipid (fat)",g,9.09,2.58,41.23,7.73
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,19,5,86,16
"Iron, Fe",mg,1.36,0.39,6.17,1.16
"Magnesium, Mg",mg,20,6,91,17
"Phosphorus, P",mg,170,48,771,144
"Potassium, K",mg,298,84,1352,253
"Sodium, Na",mg,90,26,408,76
"Zinc, Zn",mg,5.22,1.48,23.68,4.44
Vitamins
"Thiamin",mg,0.120,0.034,0.544,0.102
"Riboflavin",mg,0.240,0.068,1.089,0.204
"Niacin",mg,4.580,1.298,20.775,3.893
"Vitamin B-6",mg,0.299,0.085,1.356,0.254
"Vitamin B-12",µg,3.01,0.85,13.65,2.56
Lipids
"Fatty acids, total saturated",g,3.883,1.101,17.613,3.301
"Fatty acids, total monounsaturated",g,3.611,1.024,16.379,3.069
"Fatty acids, total polyunsaturated",g,0.357,0.101,1.619,0.303
"Cholesterol",mg,64,18,290,54
Amino Acids
Other
