Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:56 EST
"Nutrient data for: 17318, Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g","3.0 oz = 85.0g",
Proximates
"Water",g,62.70,17.78,284.41,53.30
"Energy",kcal,256,73,1161,218
"Protein",g,16.68,4.73,75.66,14.18
"Total lipid (fat)",g,20.47,5.80,92.85,17.40
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,18,5,82,15
"Iron, Fe",mg,1.26,0.36,5.72,1.07
"Magnesium, Mg",mg,18,5,82,15
"Phosphorus, P",mg,156,44,708,133
"Potassium, K",mg,267,76,1211,227
"Sodium, Na",mg,76,22,345,65
"Zinc, Zn",mg,4.09,1.16,18.55,3.48
Vitamins
"Thiamin",mg,0.107,0.030,0.485,0.091
"Riboflavin",mg,0.213,0.060,0.966,0.181
"Niacin",mg,4.001,1.134,18.149,3.401
"Vitamin B-6",mg,0.261,0.074,1.184,0.222
"Vitamin B-12",µg,2.61,0.74,11.84,2.22
Lipids
"Fatty acids, total saturated",g,9.907,2.809,44.938,8.421
"Fatty acids, total monounsaturated",g,8.284,2.349,37.576,7.041
"Fatty acids, total polyunsaturated",g,0.840,0.238,3.810,0.714
"Cholesterol",mg,66,19,299,56
Amino Acids
Other
