Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:53 EST
"Nutrient data for: 17308, Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,73.45,20.82
"Energy",kcal,143,41
"Protein",g,20.65,5.85
"Total lipid (fat)",g,6.08,1.72
"Carbohydrate, by difference",g,0.00,0.00
Minerals
"Calcium, Ca",mg,9,3
"Iron, Fe",mg,1.94,0.55
"Magnesium, Mg",mg,25,7
"Phosphorus, P",mg,214,61
"Potassium, K",mg,342,97
"Sodium, Na",mg,64,18
"Zinc, Zn",mg,3.58,1.01
Vitamins
"Thiamin",mg,0.155,0.044
"Riboflavin",mg,0.320,0.091
"Niacin",mg,5.560,1.576
"Vitamin B-6",mg,0.406,0.115
"Vitamin B-12",µg,3.01,0.85
Lipids
"Fatty acids, total saturated",g,2.413,0.684
"Fatty acids, total monounsaturated",g,2.519,0.714
"Fatty acids, total polyunsaturated",g,0.331,0.094
"Cholesterol",mg,64,18
Amino Acids
Other
