Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:36 EST
"Nutrient data for: 18428, Crackers, wheat, low salt"
Nutrient,Unit,1Value per 100 g,"0.5 oz = 14.2g","1 cup, crushed = 83.0g","1 cracker = 2.0g","1 cracker, thin square = 2.0g",
Proximates
"Water",g,3.10,0.44,2.57,0.06,0.06
"Energy",kcal,473,67,393,9,9
"Protein",g,8.60,1.22,7.14,0.17,0.17
"Total lipid (fat)",g,20.60,2.93,17.10,0.41,0.41
"Carbohydrate, by difference",g,64.90,9.22,53.87,1.30,1.30
"Fiber, total dietary",g,4.5,0.6,3.7,0.1,0.1
"Sugars, total",g,13.04,1.85,10.82,0.26,0.26
Minerals
"Calcium, Ca",mg,49,7,41,1,1
"Iron, Fe",mg,4.40,0.62,3.65,0.09,0.09
"Magnesium, Mg",mg,62,9,51,1,1
"Phosphorus, P",mg,220,31,183,4,4
"Potassium, K",mg,203,29,168,4,4
"Sodium, Na",mg,190,27,158,4,4
"Zinc, Zn",mg,1.60,0.23,1.33,0.03,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.505,0.072,0.419,0.010,0.010
"Riboflavin",mg,0.327,0.046,0.271,0.007,0.007
"Niacin",mg,4.961,0.704,4.118,0.099,0.099
"Vitamin B-6",mg,0.136,0.019,0.113,0.003,0.003
"Folate, DFE",µg,72,10,60,1,1
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.50,0.07,0.41,0.01,0.01
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,9.6,1.4,8.0,0.2,0.2
Lipids
"Fatty acids, total saturated",g,5.178,0.735,4.298,0.104,0.104
"Fatty acids, total monounsaturated",g,11.448,1.626,9.502,0.229,0.229
"Fatty acids, total polyunsaturated",g,2.796,0.397,2.321,0.056,0.056
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
