Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:29 EST
"Nutrient data for: 28319, Bagels, whole grain white"
Nutrient,Unit,1Value per 100 g,"0.5 piece bagel 1 serving = 43.0g",
Proximates
"Water",g,34.52,14.84
"Energy",kcal,255,110
"Protein",g,9.30,4.00
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,54.52,23.44
"Fiber, total dietary",g,4.7,2.0
"Sugars, total",g,9.30,4.00
Minerals
"Calcium, Ca",mg,93,40
"Iron, Fe",mg,4.19,1.80
"Magnesium, Mg",mg,41,18
"Phosphorus, P",mg,144,62
"Potassium, K",mg,176,76
"Sodium, Na",mg,372,160
"Zinc, Zn",mg,1.62,0.70
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.698,0.300
"Riboflavin",mg,0.395,0.170
"Niacin",mg,4.651,2.000
"Vitamin B-6",mg,0.145,0.062
"Folate, DFE",µg,179,77
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,3,1
"Vitamin E (alpha-tocopherol)",mg,0.24,0.10
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.5,0.2
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
