Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:54 EST
"Nutrient data for: 19020, Snacks, granola bars, soft, uncoated, plain"
Nutrient,Unit,1Value per 100 g,"1 bar (1 oz) = 28.0g",
Proximates
"Water",g,6.40,1.79
"Energy",kcal,443,124
"Protein",g,7.40,2.07
"Total lipid (fat)",g,17.20,4.82
"Carbohydrate, by difference",g,67.30,18.84
"Fiber, total dietary",g,4.6,1.3
Minerals
"Calcium, Ca",mg,105,29
"Iron, Fe",mg,2.56,0.72
"Magnesium, Mg",mg,74,21
"Phosphorus, P",mg,230,64
"Potassium, K",mg,325,91
"Sodium, Na",mg,278,78
"Zinc, Zn",mg,1.50,0.42
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.295,0.083
"Riboflavin",mg,0.165,0.046
"Niacin",mg,0.515,0.144
"Vitamin B-6",mg,0.100,0.028
"Folate, DFE",µg,24,7
"Vitamin B-12",µg,0.39,0.11
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,7.250,2.030
"Fatty acids, total monounsaturated",g,3.820,1.070
"Fatty acids, total polyunsaturated",g,5.320,1.490
"Cholesterol",mg,0,0
Amino Acids
Other
