Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:44 EST
"Nutrient data for: 18312, Pie, chocolate mousse, prepared from mix, no-bake type"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 piece (1/8 of 9"" dia) = 95.0g",
Proximates
"Water",g,49.70,14.09,47.22
"Energy",kcal,260,74,247
"Protein",g,3.50,0.99,3.33
"Total lipid (fat)",g,15.40,4.37,14.63
"Carbohydrate, by difference",g,29.60,8.39,28.12
Minerals
"Calcium, Ca",mg,77,22,73
"Iron, Fe",mg,1.08,0.31,1.03
"Magnesium, Mg",mg,32,9,30
"Phosphorus, P",mg,231,65,219
"Potassium, K",mg,285,81,271
"Sodium, Na",mg,460,130,437
"Zinc, Zn",mg,0.60,0.17,0.57
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.1,0.5
"Thiamin",mg,0.051,0.014,0.048
"Riboflavin",mg,0.147,0.042,0.140
"Niacin",mg,0.595,0.169,0.565
"Vitamin B-6",mg,0.029,0.008,0.028
"Folate, DFE",µg,42,12,40
"Vitamin B-12",µg,0.21,0.06,0.20
"Vitamin A, RAE",µg,124,35,118
"Vitamin A, IU",IU,413,117,392
Lipids
"Fatty acids, total saturated",g,8.195,2.323,7.785
"Fatty acids, total monounsaturated",g,5.084,1.441,4.830
"Fatty acids, total polyunsaturated",g,0.814,0.231,0.773
"Cholesterol",mg,35,10,33
Amino Acids
Other
"Caffeine",mg,1,0,1
