Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:36 EST
"Nutrient data for: 18429, Crackers, whole-wheat, low salt"
Nutrient,Unit,1Value per 100 g,"0.5 oz = 14.2g","1 cup, crushed = 94.0g","1 cracker = 4.0g","1 cracker, square = 4.0g","10.0 Triscuit Bits = 10.0g",
Proximates
"Water",g,2.70,0.38,2.54,0.11,0.11,0.27
"Energy",kcal,443,63,416,18,18,44
"Protein",g,8.80,1.25,8.27,0.35,0.35,0.88
"Total lipid (fat)",g,17.20,2.44,16.17,0.69,0.69,1.72
"Carbohydrate, by difference",g,68.60,9.74,64.48,2.74,2.74,6.86
"Fiber, total dietary",g,10.5,1.5,9.9,0.4,0.4,1.1
"Sugars, total",g,0.37,0.05,0.35,0.01,0.01,0.04
Minerals
"Calcium, Ca",mg,50,7,47,2,2,5
"Iron, Fe",mg,3.08,0.44,2.90,0.12,0.12,0.31
"Magnesium, Mg",mg,99,14,93,4,4,10
"Phosphorus, P",mg,295,42,277,12,12,30
"Potassium, K",mg,297,42,279,12,12,30
"Sodium, Na",mg,186,26,175,7,7,19
"Zinc, Zn",mg,2.15,0.31,2.02,0.09,0.09,0.21
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.201,0.029,0.189,0.008,0.008,0.020
"Riboflavin",mg,0.100,0.014,0.094,0.004,0.004,0.010
"Niacin",mg,4.519,0.642,4.248,0.181,0.181,0.452
"Vitamin B-6",mg,0.183,0.026,0.172,0.007,0.007,0.018
"Folate, DFE",µg,28,4,26,1,1,3
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.86,0.12,0.81,0.03,0.03,0.09
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,8.3,1.2,7.8,0.3,0.3,0.8
Lipids
"Fatty acids, total saturated",g,3.393,0.482,3.189,0.136,0.136,0.339
"Fatty acids, total monounsaturated",g,5.880,0.835,5.527,0.235,0.235,0.588
"Fatty acids, total polyunsaturated",g,6.596,0.937,6.200,0.264,0.264,0.660
"Cholesterol",mg,0,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0
