Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:32 EST
"Nutrient data for: 18126, Cake, shortcake, biscuit-type, prepared from recipe"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,28.40,8.05
"Energy",kcal,346,98
"Protein",g,6.10,1.73
"Total lipid (fat)",g,14.20,4.03
"Carbohydrate, by difference",g,48.50,13.75
Minerals
"Calcium, Ca",mg,205,58
"Iron, Fe",mg,2.54,0.72
"Magnesium, Mg",mg,16,5
"Phosphorus, P",mg,143,41
"Potassium, K",mg,106,30
"Sodium, Na",mg,506,143
"Zinc, Zn",mg,0.48,0.14
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.1
"Thiamin",mg,0.311,0.088
"Riboflavin",mg,0.272,0.077
"Niacin",mg,2.573,0.729
"Vitamin B-6",mg,0.030,0.009
"Folate, DFE",µg,83,24
"Vitamin B-12",µg,0.07,0.02
"Vitamin A, RAE",µg,18,5
"Vitamin A, IU",IU,72,20
Lipids
"Fatty acids, total saturated",g,3.772,1.069
"Fatty acids, total monounsaturated",g,6.045,1.714
"Fatty acids, total polyunsaturated",g,3.632,1.030
"Cholesterol",mg,3,1
Amino Acids
Other
