Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:30 EST
"Nutrient data for: 28336, Bread, gluten-free, white, made with potato extract, rice starch, and rice flour"
Nutrient,Unit,1Value per 100 g,"1 slice = 34.0g",
Proximates
"Water",g,31.67,10.77
"Energy",kcal,320,109
"Protein",g,3.13,1.06
"Total lipid (fat)",g,10.70,3.64
"Carbohydrate, by difference",g,52.83,17.96
"Fiber, total dietary",g,3.5,1.2
"Sugars, total",g,8.36,2.84
Minerals
"Calcium, Ca",mg,24,8
"Iron, Fe",mg,0.76,0.26
"Magnesium, Mg",mg,11,4
"Phosphorus, P",mg,37,13
"Potassium, K",mg,92,31
"Sodium, Na",mg,528,180
"Zinc, Zn",mg,0.26,0.09
Vitamins
Lipids
"Fatty acids, total saturated",g,0.339,0.115
"Fatty acids, total monounsaturated",g,7.363,2.503
"Fatty acids, total polyunsaturated",g,2.218,0.754
"Fatty acids, total trans",g,0.019,0.006
Amino Acids
Other
