Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:07 EST
"Nutrient data for: 43379, Cheese, pasteurized process, swiss, low fat"
Nutrient,Unit,1Value per 100 g,"1 cup, diced = 140.0g","1 cup, shredded = 113.0g","1 cubic inch = 18.0g","1 slice (3/4 oz) = 21.0g",
Proximates
"Water",g,59.10,82.74,66.78,10.64,12.41
"Energy",kcal,165,231,186,30,35
"Protein",g,25.50,35.70,28.82,4.59,5.36
"Total lipid (fat)",g,5.10,7.14,5.76,0.92,1.07
"Carbohydrate, by difference",g,4.30,6.02,4.86,0.77,0.90
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,1.35,1.89,1.53,0.24,0.28
Minerals
"Calcium, Ca",mg,684,958,773,123,144
"Iron, Fe",mg,0.43,0.60,0.49,0.08,0.09
"Magnesium, Mg",mg,24,34,27,4,5
"Phosphorus, P",mg,827,1158,935,149,174
"Potassium, K",mg,180,252,203,32,38
"Sodium, Na",mg,1430,2002,1616,257,300
"Zinc, Zn",mg,3.32,4.65,3.75,0.60,0.70
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.030,0.042,0.034,0.005,0.006
"Riboflavin",mg,0.390,0.546,0.441,0.070,0.082
"Niacin",mg,0.080,0.112,0.090,0.014,0.017
"Vitamin B-6",mg,0.080,0.112,0.090,0.014,0.017
"Folate, DFE",µg,9,13,10,2,2
"Vitamin B-12",µg,0.77,1.08,0.87,0.14,0.16
"Vitamin A, RAE",µg,40,56,45,7,8
"Vitamin A, IU",IU,152,213,172,27,32
"Vitamin E (alpha-tocopherol)",mg,0.07,0.10,0.08,0.01,0.01
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.1,0.0,0.0
"Vitamin D",IU,4,6,5,1,1
"Vitamin K (phylloquinone)",µg,0.5,0.7,0.6,0.1,0.1
Lipids
"Fatty acids, total saturated",g,3.303,4.624,3.732,0.595,0.694
"Fatty acids, total monounsaturated",g,1.351,1.891,1.527,0.243,0.284
"Fatty acids, total polyunsaturated",g,0.180,0.252,0.203,0.032,0.038
"Cholesterol",mg,35,49,40,6,7
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
