Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:09 EST
"Nutrient data for: 01242, Ice cream sandwich, vanilla, light, no sugar added"
Nutrient,Unit,1Value per 100 g,"1 serving = 70.0g",
Proximates
"Water",g,48.13,33.69
"Energy",kcal,200,140
"Protein",g,5.71,4.00
"Total lipid (fat)",g,2.86,2.00
"Carbohydrate, by difference",g,42.86,30.00
"Fiber, total dietary",g,7.1,5.0
"Sugars, total",g,6.58,4.61
Minerals
"Calcium, Ca",mg,86,60
"Iron, Fe",mg,0.00,0.00
"Magnesium, Mg",mg,10,7
"Phosphorus, P",mg,26,18
"Potassium, K",mg,41,29
"Sodium, Na",mg,164,115
"Zinc, Zn",mg,0.21,0.15
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.039,0.027
"Riboflavin",mg,0.052,0.036
"Niacin",mg,0.555,0.389
"Vitamin B-6",mg,0.010,0.007
"Folate, DFE",µg,19,13
"Vitamin B-12",µg,0.02,0.01
"Vitamin A, RAE",µg,129,90
"Vitamin A, IU",IU,429,300
"Vitamin E (alpha-tocopherol)",mg,0.14,0.10
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.5,0.3
Lipids
"Fatty acids, total saturated",g,0.821,0.575
"Fatty acids, total monounsaturated",g,0.942,0.659
"Fatty acids, total polyunsaturated",g,0.805,0.564
"Cholesterol",mg,21,15
Amino Acids
Other
"Caffeine",mg,1,1
