Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:15 EST
"Nutrient data for: 42116, Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 cup = 245.0g",
Proximates
"Water",g,74.00,11.10,181.30
"Energy",kcal,160,24,392
"Protein",g,1.50,0.23,3.67
"Total lipid (fat)",g,14.00,2.10,34.30
"Carbohydrate, by difference",g,7.00,1.05,17.15
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,5.65,0.85,13.84
Minerals
"Calcium, Ca",mg,6,1,15
"Iron, Fe",mg,0.13,0.02,0.32
"Magnesium, Mg",mg,2,0,5
"Phosphorus, P",mg,7,1,17
"Potassium, K",mg,36,5,88
"Sodium, Na",mg,833,125,2041
"Zinc, Zn",mg,0.04,0.01,0.10
Vitamins
"Vitamin C, total ascorbic acid",mg,0.4,0.1,1.0
"Thiamin",mg,0.010,0.002,0.025
"Riboflavin",mg,0.010,0.002,0.025
"Niacin",mg,0.020,0.003,0.049
"Vitamin B-6",mg,0.030,0.004,0.073
"Folate, DFE",µg,6,1,15
"Vitamin B-12",µg,0.07,0.01,0.17
"Vitamin A, RAE",µg,11,2,27
"Vitamin A, IU",IU,137,21,336
"Vitamin E (alpha-tocopherol)",mg,2.45,0.37,6.00
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,1,0,2
"Vitamin K (phylloquinone)",µg,3.5,0.5,8.6
Lipids
"Fatty acids, total saturated",g,2.115,0.317,5.182
"Fatty acids, total monounsaturated",g,3.273,0.491,8.019
"Fatty acids, total polyunsaturated",g,7.994,1.199,19.585
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
