Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:21 EST
"Nutrient data for: 14224, Beverages, coffee, instant, mocha, sweetened"
Nutrient,Unit,1Value per 100 g,"1 serving 2 tbsp = 13.0g",
Proximates
"Water",g,1.70,0.22
"Energy",kcal,460,60
"Protein",g,5.29,0.69
"Total lipid (fat)",g,15.87,2.06
"Carbohydrate, by difference",g,74.04,9.63
"Fiber, total dietary",g,1.9,0.2
"Sugars, total",g,58.20,7.57
Minerals
"Calcium, Ca",mg,271,35
"Iron, Fe",mg,0.00,0.00
"Magnesium, Mg",mg,68,9
"Phosphorus, P",mg,251,33
"Potassium, K",mg,1033,134
"Sodium, Na",mg,317,41
"Zinc, Zn",mg,0.96,0.12
Vitamins
"Vitamin C, total ascorbic acid",mg,0.6,0.1
"Thiamin",mg,0.031,0.004
"Riboflavin",mg,0.028,0.004
"Niacin",mg,2.263,0.294
"Vitamin B-6",mg,0.055,0.007
"Folate, DFE",µg,9,1
"Vitamin B-12",µg,0.45,0.06
"Vitamin A, RAE",µg,1,0
"Vitamin A, IU",IU,5,1
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,1.5,0.2
Lipids
"Fatty acids, total saturated",g,4.934,0.641
"Fatty acids, total monounsaturated",g,8.934,1.161
"Fatty acids, total polyunsaturated",g,1.053,0.137
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,360,47
