Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:24 EST
"Nutrient data for: 14371, Beverages, tea, instant, lemon, sweetened, prepared with water"
Nutrient,Unit,1Value per 100 g,"1 cup (8 fl oz) = 259.0g",
Proximates
"Water",g,91.18,236.16
"Energy",kcal,35,91
"Protein",g,0.01,0.03
"Total lipid (fat)",g,0.06,0.16
"Carbohydrate, by difference",g,8.61,22.30
"Fiber, total dietary",g,0.1,0.3
"Sugars, total",g,8.33,21.57
Minerals
"Calcium, Ca",mg,2,5
"Iron, Fe",mg,0.02,0.05
"Magnesium, Mg",mg,1,3
"Phosphorus, P",mg,0,0
"Potassium, K",mg,15,39
"Sodium, Na",mg,2,5
"Zinc, Zn",mg,0.01,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.001,0.003
"Riboflavin",mg,0.000,0.000
"Niacin",mg,0.011,0.028
"Vitamin B-6",mg,0.001,0.003
"Folate, DFE",µg,0,0
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.008,0.021
"Fatty acids, total monounsaturated",g,0.002,0.005
"Fatty acids, total polyunsaturated",g,0.018,0.047
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,3,8
