Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:25 EST
"Nutrient data for: 14384, Beverages, water, bottled, PERRIER"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 29.6g","1 bottle 6.5 fl oz = 192.0g","1 bottle 11 fl oz = 325.0g","1 cup 8 fl oz = 237.0g",
Proximates
"Water",g,99.90,29.57,191.81,324.68,236.76
"Energy",kcal,0,0,0,0,0
"Protein",g,0.00,0.00,0.00,0.00,0.00
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,14,4,27,46,33
"Iron, Fe",mg,0.00,0.00,0.00,0.00,0.00
"Magnesium, Mg",mg,0,0,0,0,0
"Phosphorus, P",mg,0,0,0,0,0
"Potassium, K",mg,0,0,0,0,0
"Sodium, Na",mg,1,0,2,3,2
"Zinc, Zn",mg,0.00,0.00,0.00,0.00,0.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.000,0.000,0.000,0.000,0.000
"Riboflavin",mg,0.000,0.000,0.000,0.000,0.000
"Niacin",mg,0.000,0.000,0.000,0.000,0.000
"Vitamin B-6",mg,0.000,0.000,0.000,0.000,0.000
"Folate, DFE",µg,0,0,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
Footnotes
(a)"One fl oz = 29.57 g."
