Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:24 EST
"Nutrient data for: 14353, Beverages, tea, instant, decaffeinated, unsweetened"
Nutrient,Unit,1Value per 100 g,"1 serving 2 tsp = 0.7g",
Proximates
"Water",g,5.09,0.04
"Energy",kcal,315,2
"Protein",g,20.21,0.14
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,58.66,0.41
"Fiber, total dietary",g,8.5,0.1
"Sugars, total",g,5.53,0.04
Minerals
"Calcium, Ca",mg,118,1
"Iron, Fe",mg,2.26,0.02
"Magnesium, Mg",mg,272,2
"Phosphorus, P",mg,239,2
"Potassium, K",mg,6040,42
"Sodium, Na",mg,72,1
"Zinc, Zn",mg,1.69,0.01
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.000,0.000
"Riboflavin",mg,0.985,0.007
"Niacin",mg,10.800,0.076
"Vitamin B-6",mg,0.356,0.002
"Folate, DFE",µg,103,1
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,169,1
