Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:22 EST
"Nutrient data for: 14647, Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium"
Nutrient,Unit,1Value per 100 g,"8.0 fl oz = 240.0g","1 fl oz = 31.1g",
Proximates
"Water",g,93.00,223.20,28.92
"Energy",kcal,29,70,9
"Protein",g,0.00,0.00,0.00
"Total lipid (fat)",g,0.37,0.89,0.12
"Carbohydrate, by difference",g,6.67,16.01,2.07
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,5.00,12.00,1.55
Minerals
"Calcium, Ca",mg,42,101,13
"Iron, Fe",mg,0.00,0.00,0.00
"Magnesium, Mg",mg,1,2,0
"Phosphorus, P",mg,0,0,0
"Potassium, K",mg,31,74,10
"Sodium, Na",mg,25,60,8
"Zinc, Zn",mg,0.04,0.10,0.01
Vitamins
"Vitamin C, total ascorbic acid",mg,25.0,60.0,7.8
"Thiamin",mg,0.000,0.000,0.000
"Riboflavin",mg,0.000,0.000,0.000
"Niacin",mg,0.000,0.000,0.000
"Vitamin B-6",mg,0.000,0.000,0.000
"Folate, DFE",µg,2,5,1
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,3,7,1
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.3,0.7,0.1
"Vitamin D",IU,10,24,3
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000,0.000
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
