Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:21 EST
"Nutrient data for: 22978, Chicken tenders, breaded, frozen, prepared"
Nutrient,Unit,1Value per 100 g,"1 piece = 21.0g",
Proximates
"Water",g,54.83,11.51
"Energy",kcal,240,50
"Protein",g,14.62,3.07
"Total lipid (fat)",g,13.58,2.85
"Carbohydrate, by difference",g,14.86,3.12
"Fiber, total dietary",g,1.7,0.4
"Sugars, total",g,0.57,0.12
Minerals
"Calcium, Ca",mg,39,8
"Iron, Fe",mg,0.84,0.18
"Magnesium, Mg",mg,29,6
"Phosphorus, P",mg,200,42
"Potassium, K",mg,281,59
"Sodium, Na",mg,527,111
"Zinc, Zn",mg,0.61,0.13
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.1
"Thiamin",mg,0.132,0.028
"Riboflavin",mg,0.064,0.013
"Niacin",mg,5.917,1.243
"Vitamin B-6",mg,0.338,0.071
"Folate, DFE",µg,33,7
"Vitamin B-12",µg,0.18,0.04
"Vitamin A, RAE",µg,7,1
"Vitamin A, IU",IU,40,8
"Vitamin E (alpha-tocopherol)",mg,2.22,0.47
"Vitamin D (D2 + D3)",µg,0.1,0.0
"Vitamin D",IU,3,1
"Vitamin K (phylloquinone)",µg,17.7,3.7
Lipids
"Fatty acids, total saturated",g,2.437,0.512
"Fatty acids, total monounsaturated",g,4.081,0.857
"Fatty acids, total polyunsaturated",g,6.235,1.309
"Fatty acids, total trans",g,0.055,0.012
"Cholesterol",mg,36,8
Amino Acids
Other
"Caffeine",mg,0,0
