Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:31 EST
"Nutrient data for: 02068, Vinegar, red wine"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 14.9g","1 cup = 239.0g","1 tsp = 5.0g",
Proximates
"Water",g,94.47,14.08,225.78,4.72
"Energy",kcal,19,3,45,1
"Protein",g,0.04,0.01,0.10,0.00
"Total lipid (fat)",g,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,0.27,0.04,0.65,0.01
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,6,1,14,0
"Iron, Fe",mg,0.45,0.07,1.08,0.02
"Magnesium, Mg",mg,4,1,10,0
"Phosphorus, P",mg,8,1,19,0
"Potassium, K",mg,39,6,93,2
"Sodium, Na",mg,8,1,19,0
"Zinc, Zn",mg,0.03,0.00,0.07,0.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.1,1.2,0.0
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
Amino Acids
Other
Footnotes
(b)"Acetic acid is included in energy calculation."
(a)"Contains 5% acetic acid.  Total proximates do not equal 100%."
