Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:58 EST
"Nutrient data for: 16502, LOMA LINDA Low Fat Big Franks, canned, unprepared"
Nutrient,Unit,1Value per 100 g,"1 link = 51.0g",
Proximates
"Water",g,65.60,33.46
"Energy",kcal,154,79
"Protein",g,23.10,11.78
"Total lipid (fat)",g,4.70,2.40
"Carbohydrate, by difference",g,4.90,2.50
"Fiber, total dietary",g,4.1,2.1
"Sugars, total",g,0.30,0.15
Minerals
"Calcium, Ca",mg,17,9
"Iron, Fe",mg,2.30,1.17
"Phosphorus, P",mg,137,70
"Potassium, K",mg,100,51
"Sodium, Na",mg,481,245
"Zinc, Zn",mg,2.50,1.27
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.400,0.204
"Riboflavin",mg,0.800,0.408
"Niacin",mg,7.800,3.978
"Vitamin B-6",mg,0.100,0.051
"Vitamin B-12",µg,2.40,1.22
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.500,0.255
"Fatty acids, total monounsaturated",g,1.100,0.561
"Fatty acids, total polyunsaturated",g,3.100,1.581
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
