Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:32 EST
"Nutrient data for: 21440, KFC, Fried Chicken, EXTRA CRISPY, Thigh, meat and skin with breading"
Nutrient,Unit,1Value per 100 g,"1 thigh, with skin = 152.0g","1 thigh, without skin = 91.0g","1 thigh, bone and skin removed = 72.0g",
Proximates
"Water",g,47.99,72.94,43.67,34.55
"Energy",kcal,309,470,281,222
"Protein",g,17.17,26.10,15.62,12.36
"Total lipid (fat)",g,22.14,33.65,20.15,15.94
"Carbohydrate, by difference",g,10.30,15.66,9.37,7.42
Minerals
"Calcium, Ca",mg,30,46,27,22
"Iron, Fe",mg,0.83,1.26,0.76,0.60
"Magnesium, Mg",mg,20,30,18,14
"Phosphorus, P",mg,189,287,172,136
"Potassium, K",mg,225,342,205,162
"Sodium, Na",mg,682,1037,621,491
"Zinc, Zn",mg,1.31,1.99,1.19,0.94
Vitamins
"Thiamin",mg,0.037,0.056,0.034,0.027
"Riboflavin",mg,0.166,0.252,0.151,0.120
"Niacin",mg,4.451,6.766,4.050,3.205
"Vitamin B-6",mg,0.215,0.327,0.196,0.155
"Vitamin B-12",µg,0.45,0.68,0.41,0.32
Lipids
"Fatty acids, total saturated",g,4.917,7.474,4.474,3.540
"Fatty acids, total monounsaturated",g,7.661,11.645,6.972,5.516
"Fatty acids, total polyunsaturated",g,7.738,11.762,7.042,5.571
"Fatty acids, total trans",g,0.138,0.210,0.126,0.099
"Cholesterol",mg,91,138,83,66
Amino Acids
Other
