Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:30 EST
"Nutrient data for: 21249, BURGER KING, french fries"
Nutrient,Unit,1Value per 100 g,"1 small serving = 74.0g","1 medium serving = 117.0g","1 large serving = 160.0g",
Proximates
"Water",g,43.95,32.52,51.42,70.32
"Energy",kcal,280,207,328,448
"Protein",g,3.23,2.39,3.78,5.17
"Total lipid (fat)",g,12.48,9.24,14.60,19.97
"Carbohydrate, by difference",g,38.70,28.64,45.28,61.92
"Fiber, total dietary",g,2.9,2.1,3.4,4.6
"Sugars, total",g,0.51,0.38,0.60,0.82
Minerals
"Calcium, Ca",mg,17,13,20,27
"Iron, Fe",mg,0.73,0.54,0.85,1.17
"Magnesium, Mg",mg,27,20,32,43
"Phosphorus, P",mg,119,88,139,190
"Potassium, K",mg,467,346,546,747
"Sodium, Na",mg,279,206,326,446
"Zinc, Zn",mg,0.44,0.33,0.51,0.70
Vitamins
"Vitamin C, total ascorbic acid",mg,2.2,1.6,2.6,3.5
"Thiamin",mg,0.143,0.106,0.167,0.229
"Riboflavin",mg,0.033,0.024,0.039,0.053
"Niacin",mg,2.163,1.601,2.531,3.461
"Vitamin B-6",mg,0.327,0.242,0.383,0.523
"Vitamin E (alpha-tocopherol)",mg,2.45,1.81,2.87,3.92
"Vitamin K (phylloquinone)",µg,11.1,8.2,13.0,17.8
Lipids
"Fatty acids, total saturated",g,2.137,1.581,2.500,3.419
"Fatty acids, total monounsaturated",g,3.270,2.420,3.826,5.232
"Fatty acids, total polyunsaturated",g,5.946,4.400,6.957,9.514
"Fatty acids, total trans",g,0.046,0.034,0.054,0.074
Amino Acids
Other
