Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:25 EST
"Nutrient data for: 05349, Chicken, broilers or fryers, drumstick, meat and skin, cooked, rotisserie, original seasoning"
Nutrient,Unit,1Value per 100 g,"1 drumstick = 53.0g","1 serving (3 oz) = 85.0g","1 oz = 28.35g",
Proximates
"Water",g,59.78,31.68,50.81,16.95
"Energy",kcal,215,114,183,61
"Protein",g,26.86,14.24,22.83,7.61
"Total lipid (fat)",g,11.98,6.35,10.18,3.40
"Carbohydrate, by difference",g,0.02,0.01,0.02,0.01
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.02,0.01,0.02,0.01
Minerals
"Calcium, Ca",mg,21,11,18,6
"Iron, Fe",mg,1.07,0.57,0.91,0.30
"Magnesium, Mg",mg,25,13,21,7
"Phosphorus, P",mg,255,135,217,72
"Potassium, K",mg,291,154,247,82
"Sodium, Na",mg,411,218,349,117
"Zinc, Zn",mg,2.63,1.39,2.24,0.75
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.062,0.033,0.053,0.018
"Riboflavin",mg,0.218,0.116,0.185,0.062
"Niacin",mg,5.921,3.138,5.033,1.679
"Vitamin B-6",mg,0.181,0.096,0.154,0.051
"Folate, DFE",µg,11,6,9,3
"Vitamin B-12",µg,0.51,0.27,0.43,0.14
"Vitamin A, RAE",µg,18,10,15,5
"Vitamin A, IU",IU,60,32,51,17
"Vitamin E (alpha-tocopherol)",mg,0.31,0.16,0.26,0.09
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,3.020,1.601,2.567,0.856
"Fatty acids, total monounsaturated",g,5.220,2.767,4.437,1.480
"Fatty acids, total polyunsaturated",g,1.785,0.946,1.517,0.506
"Fatty acids, total trans",g,0.141,0.075,0.120,0.040
"Cholesterol",mg,156,83,133,44
Amino Acids
Other
"Caffeine",mg,0,0,0,0
