Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:38 EST
"Nutrient data for: 05160, Squab, (pigeon), meat and skin, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-cook squab) = 297.0g","1 squab = 199.0g",
Proximates
"Water",g,56.60,48.11,168.10,112.63
"Energy",kcal,294,250,873,585
"Protein",g,18.47,15.70,54.86,36.76
"Total lipid (fat)",g,23.80,20.23,70.69,47.36
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,12,10,36,24
"Iron, Fe",mg,3.54,3.01,10.51,7.04
"Magnesium, Mg",mg,22,19,65,44
"Phosphorus, P",mg,248,211,737,494
"Potassium, K",mg,199,169,591,396
"Sodium, Na",mg,54,46,160,107
"Zinc, Zn",mg,2.20,1.87,6.53,4.38
Vitamins
"Vitamin C, total ascorbic acid",mg,5.2,4.4,15.4,10.3
"Thiamin",mg,0.212,0.180,0.630,0.422
"Riboflavin",mg,0.224,0.190,0.665,0.446
"Niacin",mg,6.046,5.139,17.957,12.032
"Vitamin B-6",mg,0.410,0.349,1.218,0.816
"Folate, DFE",µg,6,5,18,12
"Vitamin B-12",µg,0.40,0.34,1.19,0.80
"Vitamin A, RAE",µg,73,62,217,145
"Vitamin A, IU",IU,243,207,722,484
Lipids
"Fatty acids, total saturated",g,8.430,7.165,25.037,16.776
"Fatty acids, total monounsaturated",g,9.720,8.262,28.868,19.343
"Fatty acids, total polyunsaturated",g,3.070,2.609,9.118,6.109
"Cholesterol",mg,95,81,282,189
Amino Acids
Other
