Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:29 EST
"Nutrient data for: 05001, Chicken, broilers or fryers, meat and skin and giblets and neck, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 chicken = 1046.0g",
Proximates
"Water",g,66.34,56.39,693.92
"Energy",kcal,213,181,2228
"Protein",g,18.33,15.58,191.73
"Total lipid (fat)",g,14.83,12.61,155.12
"Carbohydrate, by difference",g,0.13,0.11,1.36
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,11,9,115
"Iron, Fe",mg,1.31,1.11,13.70
"Magnesium, Mg",mg,20,17,209
"Phosphorus, P",mg,149,127,1559
"Potassium, K",mg,189,161,1977
"Sodium, Na",mg,70,60,732
"Zinc, Zn",mg,1.48,1.26,15.48
Vitamins
"Vitamin C, total ascorbic acid",mg,2.6,2.2,27.2
"Thiamin",mg,0.061,0.052,0.638
"Riboflavin",mg,0.186,0.158,1.946
"Niacin",mg,6.639,5.643,69.444
"Vitamin B-6",mg,0.340,0.289,3.556
"Folate, DFE",µg,30,26,314
"Vitamin B-12",µg,1.11,0.94,11.61
"Vitamin A, RAE",µg,232,197,2427
"Vitamin A, IU",IU,771,655,8065
Lipids
"Fatty acids, total saturated",g,4.240,3.604,44.350
"Fatty acids, total monounsaturated",g,6.080,5.168,63.597
"Fatty acids, total polyunsaturated",g,3.190,2.711,33.367
"Cholesterol",mg,90,76,941
Amino Acids
Other
