Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:29 EST
"Nutrient data for: 05003, Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, flour"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-cook chicken) = 212.0g","1 chicken = 708.0g",
Proximates
"Water",g,51.88,44.10,109.99,367.31
"Energy",kcal,272,231,577,1926
"Protein",g,28.57,24.28,60.57,202.28
"Total lipid (fat)",g,15.27,12.98,32.37,108.11
"Carbohydrate, by difference",g,3.27,2.78,6.93,23.15
Minerals
"Calcium, Ca",mg,17,14,36,120
"Iron, Fe",mg,1.99,1.69,4.22,14.09
"Magnesium, Mg",mg,25,21,53,177
"Phosphorus, P",mg,194,165,411,1374
"Potassium, K",mg,237,201,502,1678
"Sodium, Na",mg,86,73,182,609
"Zinc, Zn",mg,2.36,2.01,5.00,16.71
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.4,1.1,3.5
"Thiamin",mg,0.088,0.075,0.187,0.623
"Riboflavin",mg,0.278,0.236,0.589,1.968
"Niacin",mg,8.930,7.590,18.932,63.224
"Vitamin B-6",mg,0.420,0.357,0.890,2.974
"Folate, DFE",µg,32,27,68,227
"Vitamin B-12",µg,1.11,0.94,2.35,7.86
"Vitamin A, RAE",µg,248,211,526,1756
"Vitamin A, IU",IU,826,702,1751,5848
Lipids
"Fatty acids, total saturated",g,4.160,3.536,8.819,29.453
"Fatty acids, total monounsaturated",g,5.990,5.091,12.699,42.409
"Fatty acids, total polyunsaturated",g,3.510,2.983,7.441,24.851
"Cholesterol",mg,112,95,237,793
Amino Acids
Other
