Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 03, 2017 17:39 EST
"Nutrient data for: 02015, Spices, curry powder"
Nutrient,Unit,1Value per 100 g,"1 tsp = 2.0g","1 tbsp = 6.3g",
Proximates
"Water",g,8.80,0.18,0.55
"Energy",kcal,325,6,20
"Protein",g,14.29,0.29,0.90
"Total lipid (fat)",g,14.01,0.28,0.88
"Carbohydrate, by difference",g,55.83,1.12,3.52
"Fiber, total dietary",g,53.2,1.1,3.4
"Sugars, total",g,2.76,0.06,0.17
Minerals
"Calcium, Ca",mg,525,10,33
"Iron, Fe",mg,19.10,0.38,1.20
"Magnesium, Mg",mg,255,5,16
"Phosphorus, P",mg,367,7,23
"Potassium, K",mg,1170,23,74
"Sodium, Na",mg,52,1,3
"Zinc, Zn",mg,4.70,0.09,0.30
Vitamins
"Vitamin C, total ascorbic acid",mg,0.7,0.0,0.0
"Thiamin",mg,0.176,0.004,0.011
"Riboflavin",mg,0.200,0.004,0.013
"Niacin",mg,3.260,0.065,0.205
"Vitamin B-6",mg,0.105,0.002,0.007
"Folate, DFE",µg,56,1,4
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,1,0,0
"Vitamin A, IU",IU,19,0,1
"Vitamin E (alpha-tocopherol)",mg,25.24,0.50,1.59
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,99.8,2.0,6.3
Lipids
"Fatty acids, total saturated",g,1.648,0.033,0.104
"Fatty acids, total monounsaturated",g,8.782,0.176,0.553
"Fatty acids, total polyunsaturated",g,3.056,0.061,0.193
"Fatty acids, total trans",g,0.000,0.000,0.000
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
