Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:56 EST
"Nutrient data for: 15002, Fish, anchovy, european, canned in oil, drained solids"
Nutrient,Unit,1Value per 100 g,"1 oz, boneless = 28.35g","1 anchovy = 4.0g","1 can (2 oz) = 45.0g","5.0 anchovies = 20.0g",
Proximates
"Water",g,50.30,14.26,2.01,22.64,10.06
"Energy",kcal,210,60,8,94,42
"Protein",g,28.89,8.19,1.16,13.00,5.78
"Total lipid (fat)",g,9.71,2.75,0.39,4.37,1.94
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,232,66,9,104,46
"Iron, Fe",mg,4.63,1.31,0.19,2.08,0.93
"Magnesium, Mg",mg,69,20,3,31,14
"Phosphorus, P",mg,252,71,10,113,50
"Potassium, K",mg,544,154,22,245,109
"Sodium, Na",mg,3668,1040,147,1651,734
"Zinc, Zn",mg,2.44,0.69,0.10,1.10,0.49
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.078,0.022,0.003,0.035,0.016
"Riboflavin",mg,0.363,0.103,0.015,0.163,0.073
"Niacin",mg,19.903,5.643,0.796,8.956,3.981
"Vitamin B-6",mg,0.203,0.058,0.008,0.091,0.041
"Folate, DFE",µg,13,4,1,6,3
"Vitamin B-12",µg,0.88,0.25,0.04,0.40,0.18
"Vitamin A, RAE",µg,12,3,0,5,2
"Vitamin A, IU",IU,40,11,2,18,8
"Vitamin E (alpha-tocopherol)",mg,3.33,0.94,0.13,1.50,0.67
"Vitamin D (D2 + D3)",µg,1.7,0.5,0.1,0.8,0.3
"Vitamin D",IU,69,20,3,31,14
"Vitamin K (phylloquinone)",µg,12.1,3.4,0.5,5.4,2.4
Lipids
"Fatty acids, total saturated",g,2.203,0.625,0.088,0.991,0.441
"Fatty acids, total monounsaturated",g,3.770,1.069,0.151,1.697,0.754
"Fatty acids, total polyunsaturated",g,2.562,0.726,0.102,1.153,0.512
"Cholesterol",mg,85,24,3,38,17
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
