Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:02 EST
"Nutrient data for: 15208, Fish, sablefish, cooked, dry heat"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","0.5 fillet = 151.0g",
Proximates
"Water",g,62.85,53.42,94.90
"Energy",kcal,250,212,378
"Protein",g,17.19,14.61,25.96
"Total lipid (fat)",g,19.62,16.68,29.63
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,45,38,68
"Iron, Fe",mg,1.64,1.39,2.48
"Magnesium, Mg",mg,71,60,107
"Phosphorus, P",mg,215,183,325
"Potassium, K",mg,459,390,693
"Sodium, Na",mg,72,61,109
"Zinc, Zn",mg,0.41,0.35,0.62
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.122,0.104,0.184
"Riboflavin",mg,0.115,0.098,0.174
"Niacin",mg,5.128,4.359,7.743
"Vitamin B-6",mg,0.346,0.294,0.522
"Folate, DFE",µg,17,14,26
"Vitamin B-12",µg,1.44,1.22,2.17
"Vitamin A, RAE",µg,102,87,154
"Vitamin A, IU",IU,338,287,510
Lipids
"Fatty acids, total saturated",g,4.099,3.484,6.189
"Fatty acids, total monounsaturated",g,10.328,8.779,15.595
"Fatty acids, total polyunsaturated",g,2.618,2.225,3.953
"Cholesterol",mg,63,54,95
Amino Acids
Other
