Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:25 EST
"Nutrient data for: 14542, Lemonade, frozen concentrate, pink"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 36.4g","1 can (12 fl oz) = 437.0g","1 can (6 fl oz) = 218.0g",
Proximates
"Water",g,50.09,18.23,218.89,109.20
"Energy",kcal,192,70,839,419
"Protein",g,0.22,0.08,0.96,0.48
"Total lipid (fat)",g,0.69,0.25,3.02,1.50
"Carbohydrate, by difference",g,48.86,17.79,213.52,106.51
"Fiber, total dietary",g,0.3,0.1,1.3,0.7
"Sugars, total",g,46.46,16.91,203.03,101.28
Minerals
"Calcium, Ca",mg,8,3,35,17
"Iron, Fe",mg,0.08,0.03,0.35,0.17
"Magnesium, Mg",mg,7,3,31,15
"Phosphorus, P",mg,7,3,31,15
"Potassium, K",mg,76,28,332,166
"Sodium, Na",mg,4,1,17,9
"Zinc, Zn",mg,0.03,0.01,0.13,0.07
Vitamins
"Vitamin C, total ascorbic acid",mg,14.1,5.1,61.6,30.7
"Thiamin",mg,0.017,0.006,0.074,0.037
"Riboflavin",mg,0.000,0.000,0.000,0.000
"Niacin",mg,0.120,0.044,0.524,0.262
"Vitamin B-6",mg,0.015,0.005,0.066,0.033
"Folate, DFE",µg,11,4,48,24
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.07,0.03,0.31,0.15
"Vitamin K (phylloquinone)",µg,0.1,0.0,0.4,0.2
Lipids
"Fatty acids, total saturated",g,0.026,0.009,0.114,0.057
"Fatty acids, total monounsaturated",g,0.008,0.003,0.035,0.017
"Fatty acids, total polyunsaturated",g,0.059,0.021,0.258,0.129
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
