Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:20 EST
"Nutrient data for: 14166, Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 29.6g","1 bottle (16 fl oz) = 474.0g","1 can (12 fl oz) = 355.0g",
Proximates
"Water",g,99.80,29.54,473.05,354.29
"Energy",kcal,0,0,0,0
"Protein",g,0.00,0.00,0.00,0.00
"Total lipid (fat)",g,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,0.10,0.03,0.47,0.35
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,4,1,19,14
"Iron, Fe",mg,0.02,0.01,0.09,0.07
"Magnesium, Mg",mg,1,0,5,4
"Phosphorus, P",mg,11,3,52,39
"Potassium, K",mg,4,1,19,14
"Sodium, Na",mg,16,5,76,57
"Zinc, Zn",mg,0.03,0.01,0.14,0.11
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.000,0.000,0.000,0.000
"Riboflavin",mg,0.000,0.000,0.000,0.000
"Niacin",mg,0.000,0.000,0.000,0.000
"Vitamin B-6",mg,0.000,0.000,0.000,0.000
"Folate, DFE",µg,0,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00,0.00,0.00
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,11,3,52,39
