Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:24 EST
"Nutrient data for: 14432, Beverages, water, bottled, non-carbonated, DANNON"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 29.6g","1 bottle 11.2 fl oz = 331.0g","1 bottle 500 ml = 500.0g","1 bottle 25 fl oz = 739.0g",
Proximates
"Water",g,99.98,29.59,330.93,499.90,738.85
"Energy",kcal,0,0,0,0,0
"Protein",g,0.00,0.00,0.00,0.00,0.00
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,3,1,10,15,22
"Iron, Fe",mg,0.00,0.00,0.00,0.00,0.00
"Magnesium, Mg",mg,1,0,3,5,7
"Phosphorus, P",mg,0,0,0,0,0
"Potassium, K",mg,0,0,0,0,0
"Sodium, Na",mg,0,0,0,0,0
"Zinc, Zn",mg,0.00,0.00,0.00,0.00,0.00
Vitamins
Lipids
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000,0.000
Amino Acids
Other
