Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:25 EST
"Nutrient data for: 14288, Lemonade, powder, prepared with water"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 33.0g","1 cup 8 fl oz = 264.0g",
Proximates
"Water",g,96.26,31.77,254.13
"Energy",kcal,14,5,37
"Protein",g,0.00,0.00,0.00
"Total lipid (fat)",g,0.04,0.01,0.11
"Carbohydrate, by difference",g,3.59,1.18,9.48
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,3.50,1.16,9.24
Minerals
"Calcium, Ca",mg,4,1,11
"Iron, Fe",mg,0.01,0.00,0.03
"Magnesium, Mg",mg,10,3,26
"Phosphorus, P",mg,0,0,0
"Potassium, K",mg,6,2,16
"Sodium, Na",mg,6,2,16
"Zinc, Zn",mg,0.01,0.00,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,1.5,0.5,4.0
"Thiamin",mg,0.001,0.000,0.003
"Riboflavin",mg,0.000,0.000,0.000
"Niacin",mg,0.005,0.002,0.013
"Vitamin B-6",mg,0.001,0.000,0.003
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.01,0.00,0.03
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000,0.000
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
