Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:20 EST
"Nutrient data for: 14144, Beverages, carbonated, lemon-lime soda, no caffeine"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 30.8g","1 drink (12 fl oz) = 368.0g","1 drink, small (16 fl oz) = 491.0g","1 drink, medium (22 fl oz) = 675.0g","1 drink, large (32 fl oz) = 982.0g","1 drink, extra large (44 fl oz) = 1351.0g",
Proximates
"Water",g,89.49,27.56,329.32,439.40,604.06,878.79,1209.01
"Energy",kcal,41,13,151,201,277,403,554
"Protein",g,0.09,0.03,0.33,0.44,0.61,0.88,1.22
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,10.42,3.21,38.35,51.16,70.33,102.32,140.77
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,10.38,3.20,38.20,50.97,70.07,101.93,140.23
Minerals
"Calcium, Ca",mg,2,1,7,10,14,20,27
"Iron, Fe",mg,0.02,0.01,0.07,0.10,0.14,0.20,0.27
"Magnesium, Mg",mg,1,0,4,5,7,10,14
"Phosphorus, P",mg,0,0,0,0,0,0,0
"Potassium, K",mg,1,0,4,5,7,10,14
"Sodium, Na",mg,10,3,37,49,68,98,135
"Zinc, Zn",mg,0.01,0.00,0.04,0.05,0.07,0.10,0.14
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Riboflavin",mg,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Niacin",mg,0.015,0.005,0.055,0.074,0.101,0.147,0.203
"Vitamin B-6",mg,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Folate, DFE",µg,0,0,0,0,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0,0
