Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:08 EST
"Nutrient data for: 12138, Nuts, mixed nuts, oil roasted, without peanuts, without salt added"
Nutrient,Unit,1Value per 100 g,"1 cup = 144.0g","1 oz = 28.35g",
Proximates
"Water",g,3.15,4.54,0.89
"Energy",kcal,615,886,174
"Protein",g,15.52,22.35,4.40
"Total lipid (fat)",g,56.17,80.88,15.92
"Carbohydrate, by difference",g,22.27,32.07,6.31
"Fiber, total dietary",g,5.5,7.9,1.6
Minerals
"Calcium, Ca",mg,106,153,30
"Iron, Fe",mg,2.57,3.70,0.73
"Magnesium, Mg",mg,251,361,71
"Phosphorus, P",mg,449,647,127
"Potassium, K",mg,544,783,154
"Sodium, Na",mg,11,16,3
"Zinc, Zn",mg,4.66,6.71,1.32
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.7,0.1
"Thiamin",mg,0.504,0.726,0.143
"Riboflavin",mg,0.486,0.700,0.138
"Niacin",mg,1.964,2.828,0.557
"Vitamin B-6",mg,0.180,0.259,0.051
"Folate, DFE",µg,56,81,16
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,1,1,0
"Vitamin A, IU",IU,20,29,6
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
Lipids
"Fatty acids, total saturated",g,9.087,13.085,2.576
"Fatty acids, total monounsaturated",g,33.137,47.717,9.394
"Fatty acids, total polyunsaturated",g,11.449,16.487,3.246
"Cholesterol",mg,0,0,0
Amino Acids
Other
