Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:18 EST
"Nutrient data for: 42190, Pork sausage rice links, brown and serve, cooked"
Nutrient,Unit,1Value per 100 g,"2.0 links 1 NLEA serving = 45.0g","3.0 links 1 NLEA serving = 60.0g",
Proximates
"Water",g,44.10,19.84,26.46
"Energy",kcal,407,183,244
"Protein",g,13.70,6.17,8.22
"Total lipid (fat)",g,37.63,16.93,22.58
"Carbohydrate, by difference",g,2.36,1.06,1.42
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,15,7,9
"Iron, Fe",mg,1.12,0.50,0.67
"Magnesium, Mg",mg,14,6,8
"Phosphorus, P",mg,116,52,70
"Potassium, K",mg,212,95,127
"Sodium, Na",mg,689,310,413
"Zinc, Zn",mg,1.45,0.65,0.87
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.480,0.216,0.288
"Riboflavin",mg,0.120,0.054,0.072
"Niacin",mg,3.350,1.508,2.010
"Vitamin B-6",mg,0.200,0.090,0.120
"Folate, DFE",µg,6,3,4
"Vitamin B-12",µg,1.30,0.58,0.78
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.22,0.10,0.13
"Vitamin D (D2 + D3)",µg,0.9,0.4,0.5
"Vitamin D",IU,36,16,22
"Vitamin K (phylloquinone)",µg,3.4,1.5,2.0
Lipids
"Fatty acids, total saturated",g,12.825,5.771,7.695
"Fatty acids, total monounsaturated",g,18.100,8.145,10.860
"Fatty acids, total polyunsaturated",g,4.073,1.833,2.444
"Cholesterol",mg,66,30,40
Amino Acids
Other
"Caffeine",mg,0,0,0
