Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:02 EST
"Nutrient data for: 08491, Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S"
Nutrient,Unit,1Value per 100 g,"1 cup (1 NLEA serving) = 30.0g",
Proximates
"Water",g,2.50,0.75
"Energy",kcal,388,116
"Protein",g,8.60,2.58
"Total lipid (fat)",g,4.51,1.35
"Carbohydrate, by difference",g,79.84,23.95
"Fiber, total dietary",g,6.3,1.9
"Sugars, total",g,30.17,9.05
Minerals
"Calcium, Ca",mg,380,114
"Iron, Fe",mg,3.02,0.91
"Magnesium, Mg",mg,92,28
"Phosphorus, P",mg,315,94
"Potassium, K",mg,241,72
"Sodium, Na",mg,683,205
"Zinc, Zn",mg,0.01,0.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.300,0.090
"Riboflavin",mg,0.100,0.030
"Niacin",mg,1.330,0.399
"Vitamin B-6",mg,0.010,0.003
"Vitamin B-12",µg,0.02,0.01
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.550,0.165
"Fatty acids, total monounsaturated",g,1.050,0.315
"Fatty acids, total polyunsaturated",g,1.100,0.330
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
