Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:05 EST
"Nutrient data for: 15117, Fish, tuna, fresh, bluefin, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,68.09,57.88
"Energy",kcal,144,122
"Protein",g,23.33,19.83
"Total lipid (fat)",g,4.90,4.17
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,8,7
"Iron, Fe",mg,1.02,0.87
"Magnesium, Mg",mg,50,42
"Phosphorus, P",mg,254,216
"Potassium, K",mg,252,214
"Sodium, Na",mg,39,33
"Zinc, Zn",mg,0.60,0.51
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.241,0.205
"Riboflavin",mg,0.251,0.213
"Niacin",mg,8.654,7.356
"Vitamin B-6",mg,0.455,0.387
"Folate, DFE",µg,2,2
"Vitamin B-12",µg,9.43,8.02
"Vitamin A, RAE",µg,655,557
"Vitamin A, IU",IU,2183,1856
"Vitamin E (alpha-tocopherol)",mg,1.00,0.85
"Vitamin D (D2 + D3)",µg,5.7,4.8
"Vitamin D",IU,227,193
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.257,1.068
"Fatty acids, total monounsaturated",g,1.600,1.360
"Fatty acids, total polyunsaturated",g,1.433,1.218
"Cholesterol",mg,38,32
Amino Acids
Other
"Caffeine",mg,0,0
