Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:06 EST
"Nutrient data for: 15126, Fish, tuna, white, canned in water, drained solids"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 can = 172.0g",
Proximates
"Water",g,73.19,62.21,125.89
"Energy",kcal,128,109,220
"Protein",g,23.62,20.08,40.63
"Total lipid (fat)",g,2.97,2.52,5.11
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,14,12,24
"Iron, Fe",mg,0.97,0.82,1.67
"Magnesium, Mg",mg,33,28,57
"Phosphorus, P",mg,217,184,373
"Potassium, K",mg,237,201,408
"Sodium, Na",mg,377,320,648
"Zinc, Zn",mg,0.48,0.41,0.83
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.008,0.007,0.014
"Riboflavin",mg,0.044,0.037,0.076
"Niacin",mg,5.799,4.929,9.974
"Vitamin B-6",mg,0.217,0.184,0.373
"Folate, DFE",µg,2,2,3
"Vitamin B-12",µg,1.17,0.99,2.01
"Vitamin A, RAE",µg,6,5,10
"Vitamin A, IU",IU,20,17,34
"Vitamin E (alpha-tocopherol)",mg,0.85,0.72,1.46
"Vitamin D (D2 + D3)",µg,2.0,1.7,3.4
"Vitamin D",IU,80,68,138
"Vitamin K (phylloquinone)",µg,2.5,2.1,4.3
Lipids
"Fatty acids, total saturated",g,0.792,0.673,1.362
"Fatty acids, total monounsaturated",g,0.784,0.666,1.348
"Fatty acids, total polyunsaturated",g,1.109,0.943,1.907
"Cholesterol",mg,42,36,72
Amino Acids
Other
"Caffeine",mg,0,0,0
