Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:45 EST
"Nutrient data for: 03159, Babyfood, fruit, pears and pineapple, junior"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 16.0g","1 oz = 28.35g","1 jar = 170.0g","1 jar Gerber Third Foods (6 oz) = 170.0g",
Proximates
"Water",g,87.80,14.05,24.89,149.26,149.26
"Energy",kcal,44,7,12,75,75
"Protein",g,0.30,0.05,0.09,0.51,0.51
"Total lipid (fat)",g,0.20,0.03,0.06,0.34,0.34
"Carbohydrate, by difference",g,11.40,1.82,3.23,19.38,19.38
"Fiber, total dietary",g,2.6,0.4,0.7,4.4,4.4
"Sugars, total",g,7.36,1.18,2.09,12.51,12.51
Minerals
"Calcium, Ca",mg,10,2,3,17,17
"Iron, Fe",mg,0.21,0.03,0.06,0.36,0.36
"Magnesium, Mg",mg,7,1,2,12,12
"Phosphorus, P",mg,10,2,3,17,17
"Potassium, K",mg,118,19,33,201,201
"Sodium, Na",mg,0,0,0,0,0
"Zinc, Zn",mg,0.13,0.02,0.04,0.22,0.22
Vitamins
"Vitamin C, total ascorbic acid",mg,16.8,2.7,4.8,28.6,28.6
"Thiamin",mg,0.024,0.004,0.007,0.041,0.041
"Riboflavin",mg,0.023,0.004,0.007,0.039,0.039
"Niacin",mg,0.183,0.029,0.052,0.311,0.311
"Vitamin B-6",mg,0.013,0.002,0.004,0.022,0.022
"Folate, DFE",µg,3,0,1,5,5
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,2,0,1,3,3
"Vitamin A, IU",IU,32,5,9,54,54
"Vitamin E (alpha-tocopherol)",mg,0.08,0.01,0.02,0.14,0.14
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,3.0,0.5,0.9,5.1,5.1
Lipids
"Fatty acids, total saturated",g,0.013,0.002,0.004,0.022,0.022
"Fatty acids, total monounsaturated",g,0.031,0.005,0.009,0.053,0.053
"Fatty acids, total polyunsaturated",g,0.058,0.009,0.016,0.099,0.099
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
