Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:43 EST
"Nutrient data for: 03069, Babyfood, dinner, chicken noodle, junior"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 16.0g","1 oz = 28.35g","1 jar = 170.0g","1 jar Beech-Nut Stage 3 (6 oz) = 170.0g","1 jar Gerber Third Foods (6 oz) = 170.0g","1 jar Heinz Junior-3 (6 oz) = 170.0g",
Proximates
"Water",g,87.25,13.96,24.74,148.32,148.32,148.32,148.32
"Energy",kcal,55,9,16,94,94,94,94
"Protein",g,2.37,0.38,0.67,4.03,4.03,4.03,4.03
"Total lipid (fat)",g,1.18,0.19,0.33,2.01,2.01,2.01,2.01
"Carbohydrate, by difference",g,8.79,1.41,2.49,14.94,14.94,14.94,14.94
"Fiber, total dietary",g,0.9,0.1,0.3,1.5,1.5,1.5,1.5
"Sugars, total",g,1.07,0.17,0.30,1.82,1.82,1.82,1.82
Minerals
"Calcium, Ca",mg,21,3,6,36,36,36,36
"Iron, Fe",mg,0.38,0.06,0.11,0.65,0.65,0.65,0.65
"Magnesium, Mg",mg,7,1,2,12,12,12,12
"Phosphorus, P",mg,79,13,22,134,134,134,134
"Potassium, K",mg,39,6,11,66,66,66,66
"Sodium, Na",mg,35,6,10,60,60,60,60
"Zinc, Zn",mg,0.40,0.06,0.11,0.68,0.68,0.68,0.68
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0,0.0,0.2,0.2,0.2,0.2
"Thiamin",mg,0.032,0.005,0.009,0.054,0.054,0.054,0.054
"Riboflavin",mg,0.040,0.006,0.011,0.068,0.068,0.068,0.068
"Niacin",mg,0.703,0.112,0.199,1.195,1.195,1.195,1.195
"Vitamin B-6",mg,0.052,0.008,0.015,0.088,0.088,0.088,0.088
"Folate, DFE",µg,8,1,2,14,14,14,14
"Vitamin B-12",µg,0.01,0.00,0.00,0.02,0.02,0.02,0.02
"Vitamin A, RAE",µg,87,14,25,148,148,148,148
"Vitamin A, IU",IU,1729,277,490,2939,2939,2939,2939
"Vitamin E (alpha-tocopherol)",mg,0.15,0.02,0.04,0.26,0.26,0.26,0.26
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,2,0,1,3,3,3,3
"Vitamin K (phylloquinone)",µg,1.6,0.3,0.5,2.7,2.7,2.7,2.7
Lipids
"Fatty acids, total saturated",g,0.338,0.054,0.096,0.575,0.575,0.575,0.575
"Fatty acids, total monounsaturated",g,0.467,0.075,0.132,0.794,0.794,0.794,0.794
"Fatty acids, total polyunsaturated",g,0.272,0.044,0.077,0.462,0.462,0.462,0.462
"Cholesterol",mg,9,1,3,15,15,15,15
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0,0
Footnotes
(b)"Vitamin A values range widely due to differences in cultivar and proportion of carrots."
(a)"Vitamin A values range widely due to differences in cultivar and proportion of carrots."
