Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:47 EST
"Nutrient data for: 03092, Babyfood, vegetables, green beans, junior"
Nutrient,Unit,1Value per 100 g,"1 cup = 240.0g","1 tbsp = 15.0g","1 oz = 28.35g","1 jar = 170.0g","1 jar Beech-Nut Stage 3 (6 oz) = 170.0g",
Proximates
"Water",g,92.50,222.00,13.88,26.22,157.25,157.25
"Energy",kcal,24,58,4,7,41,41
"Protein",g,1.20,2.88,0.18,0.34,2.04,2.04
"Total lipid (fat)",g,0.10,0.24,0.01,0.03,0.17,0.17
"Carbohydrate, by difference",g,5.80,13.92,0.87,1.64,9.86,9.86
"Fiber, total dietary",g,1.9,4.6,0.3,0.5,3.2,3.2
"Sugars, total",g,1.08,2.59,0.16,0.31,1.84,1.84
Minerals
"Calcium, Ca",mg,65,156,10,18,110,110
"Iron, Fe",mg,1.08,2.59,0.16,0.31,1.84,1.84
"Magnesium, Mg",mg,22,53,3,6,37,37
"Phosphorus, P",mg,19,46,3,5,32,32
"Potassium, K",mg,128,307,19,36,218,218
"Sodium, Na",mg,5,12,1,1,8,8
"Zinc, Zn",mg,0.19,0.46,0.03,0.05,0.32,0.32
Vitamins
"Vitamin C, total ascorbic acid",mg,8.4,20.2,1.3,2.4,14.3,14.3
"Thiamin",mg,0.021,0.050,0.003,0.006,0.036,0.036
"Riboflavin",mg,0.102,0.245,0.015,0.029,0.173,0.173
"Niacin",mg,0.321,0.770,0.048,0.091,0.546,0.546
"Vitamin B-6",mg,0.035,0.084,0.005,0.010,0.060,0.060
"Folate, DFE",µg,33,79,5,9,56,56
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,24,58,4,7,41,41
"Vitamin A, IU",IU,433,1039,65,123,736,736
"Vitamin E (alpha-tocopherol)",mg,0.32,0.77,0.05,0.09,0.54,0.54
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,11.1,26.6,1.7,3.1,18.9,18.9
Lipids
"Fatty acids, total saturated",g,0.023,0.055,0.003,0.007,0.039,0.039
"Fatty acids, total monounsaturated",g,0.004,0.010,0.001,0.001,0.007,0.007
"Fatty acids, total polyunsaturated",g,0.052,0.125,0.008,0.015,0.088,0.088
"Cholesterol",mg,0,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0,0
