Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:43 EST
"Nutrient data for: 43008, Babyfood, dinner, chicken and rice"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 16.0g","1 jar, Gerber (4 oz) = 113.0g","1 jar NFS = 113.0g","1 jar Beech-Nut Stage 2 (4 oz) = 113.0g",
Proximates
"Water",g,88.00,14.08,99.44,99.44,99.44
"Energy",kcal,51,8,58,58,58
"Protein",g,1.60,0.26,1.81,1.81,1.81
"Total lipid (fat)",g,0.90,0.14,1.02,1.02,1.02
"Carbohydrate, by difference",g,9.20,1.47,10.40,10.40,10.40
"Fiber, total dietary",g,1.1,0.2,1.2,1.2,1.2
"Sugars, total",g,0.55,0.09,0.62,0.62,0.62
Minerals
"Calcium, Ca",mg,18,3,20,20,20
"Iron, Fe",mg,0.20,0.03,0.23,0.23,0.23
"Magnesium, Mg",mg,8,1,9,9,9
"Phosphorus, P",mg,20,3,23,23,23
"Potassium, K",mg,60,10,68,68,68
"Sodium, Na",mg,25,4,28,28,28
"Zinc, Zn",mg,0.25,0.04,0.28,0.28,0.28
Vitamins
"Vitamin C, total ascorbic acid",mg,1.0,0.2,1.1,1.1,1.1
"Thiamin",mg,0.010,0.002,0.011,0.011,0.011
"Riboflavin",mg,0.020,0.003,0.023,0.023,0.023
"Niacin",mg,0.300,0.048,0.339,0.339,0.339
"Vitamin B-6",mg,0.030,0.005,0.034,0.034,0.034
"Folate, DFE",µg,3,0,3,3,3
"Vitamin B-12",µg,0.10,0.02,0.11,0.11,0.11
"Vitamin A, RAE",µg,58,9,66,66,66
"Vitamin A, IU",IU,1170,187,1322,1322,1322
"Vitamin E (alpha-tocopherol)",mg,0.11,0.02,0.12,0.12,0.12
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,1,0,1,1,1
"Vitamin K (phylloquinone)",µg,1.8,0.3,2.0,2.0,2.0
Lipids
"Fatty acids, total saturated",g,0.211,0.034,0.238,0.238,0.238
"Fatty acids, total monounsaturated",g,0.392,0.063,0.443,0.443,0.443
"Fatty acids, total polyunsaturated",g,0.188,0.030,0.212,0.212,0.212
"Cholesterol",mg,10,2,11,11,11
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
