Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:49 EST
"Nutrient data for: 03982, Infant formula, MEAD JOHNSON, ENFAMIL, Enfagrow, Soy, Toddler ready-to-feed"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 30.4g","5.0 fl oz = 152.0g",
Proximates
"Water",g,86.67,26.35,131.74
"Energy",kcal,65,20,99
"Protein",g,2.17,0.66,3.30
"Total lipid (fat)",g,2.89,0.88,4.39
"Carbohydrate, by difference",g,7.64,2.32,11.61
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,7.64,2.32,11.61
Minerals
"Calcium, Ca",mg,128,39,195
"Iron, Fe",mg,1.31,0.40,1.99
"Magnesium, Mg",mg,7,2,11
"Phosphorus, P",mg,85,26,129
"Potassium, K",mg,79,24,120
"Sodium, Na",mg,24,7,36
"Zinc, Zn",mg,0.79,0.24,1.20
Vitamins
"Vitamin C, total ascorbic acid",mg,7.9,2.4,12.0
"Thiamin",mg,0.053,0.016,0.081
"Riboflavin",mg,0.059,0.018,0.090
"Niacin",mg,0.657,0.200,0.999
"Vitamin B-6",mg,0.039,0.012,0.059
"Folate, DFE",µg,18,5,27
"Vitamin B-12",µg,0.20,0.06,0.30
"Vitamin A, RAE",µg,60,18,91
"Vitamin A, IU",IU,199,60,302
"Vitamin E (alpha-tocopherol)",mg,0.59,0.18,0.90
"Vitamin D (D2 + D3)",µg,1.0,0.3,1.5
"Vitamin D",IU,39,12,59
"Vitamin K (phylloquinone)",µg,5.3,1.6,8.1
Lipids
"Fatty acids, total saturated",g,0.855,0.260,1.300
"Fatty acids, total monounsaturated",g,0.727,0.221,1.105
"Fatty acids, total polyunsaturated",g,0.380,0.116,0.578
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
