Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:46 EST
"Nutrient data for: 03010, Babyfood, meat, lamb, strained"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 22.0g","1 oz = 28.35g","1 jar = 71.0g","1 container = 70.0g",
Proximates
"Water",g,81.06,17.83,22.98,57.55,56.74
"Energy",kcal,87,19,25,62,61
"Protein",g,14.07,3.10,3.99,9.99,9.85
"Total lipid (fat)",g,3.41,0.75,0.97,2.42,2.39
"Carbohydrate, by difference",g,0.85,0.19,0.24,0.60,0.59
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,7,2,2,5,5
"Iron, Fe",mg,1.19,0.26,0.34,0.84,0.83
"Magnesium, Mg",mg,13,3,4,9,9
"Phosphorus, P",mg,104,23,29,74,73
"Potassium, K",mg,193,42,55,137,135
"Sodium, Na",mg,43,9,12,31,30
"Zinc, Zn",mg,2.43,0.53,0.69,1.73,1.70
Vitamins
"Vitamin C, total ascorbic acid",mg,1.2,0.3,0.3,0.9,0.8
"Thiamin",mg,0.020,0.004,0.006,0.014,0.014
"Riboflavin",mg,0.174,0.038,0.049,0.124,0.122
"Niacin",mg,2.908,0.640,0.824,2.065,2.036
"Vitamin B-6",mg,0.037,0.008,0.010,0.026,0.026
"Folate, DFE",µg,0,0,0,0,0
"Vitamin B-12",µg,1.90,0.42,0.54,1.35,1.33
"Vitamin A, RAE",µg,0,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.19,0.04,0.05,0.13,0.13
"Vitamin D (D2 + D3)",µg,0.1,0.0,0.0,0.1,0.1
"Vitamin D",IU,4,1,1,3,3
"Vitamin K (phylloquinone)",µg,0.6,0.1,0.2,0.4,0.4
Lipids
"Fatty acids, total saturated",g,1.650,0.363,0.468,1.171,1.155
"Fatty acids, total monounsaturated",g,1.270,0.279,0.360,0.902,0.889
"Fatty acids, total polyunsaturated",g,0.310,0.068,0.088,0.220,0.217
"Cholesterol",mg,36,8,10,26,25
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
