Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:57 EST
"Nutrient data for: 23629, Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,63.27,17.94,286.99
"Energy",kcal,187,53,848
"Protein",g,29.51,8.37,133.86
"Total lipid (fat)",g,6.72,1.91,30.48
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,17,5,77
"Iron, Fe",mg,2.01,0.57,9.12
"Magnesium, Mg",mg,25,7,113
"Phosphorus, P",mg,231,65,1048
"Potassium, K",mg,369,105,1674
"Sodium, Na",mg,61,17,277
"Zinc, Zn",mg,5.58,1.58,25.31
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.070,0.020,0.318
"Riboflavin",mg,0.135,0.038,0.612
"Niacin",mg,7.770,2.203,35.245
"Vitamin B-6",mg,0.548,0.155,2.486
"Folate, DFE",µg,9,3,41
"Vitamin B-12",µg,1.64,0.46,7.44
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.39,0.11,1.77
"Vitamin D (D2 + D3)",µg,0.1,0.0,0.5
"Vitamin D",IU,4,1,18
"Vitamin K (phylloquinone)",µg,1.4,0.4,6.4
Lipids
"Fatty acids, total saturated",g,2.560,0.726,11.612
"Fatty acids, total monounsaturated",g,2.684,0.761,12.175
"Fatty acids, total polyunsaturated",g,0.259,0.073,1.175
"Cholesterol",mg,81,23,367
Amino Acids
Other
"Caffeine",mg,0,0,0
