Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:51 EST
"Nutrient data for: 13875, Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak (yield from raw steak weighing 340g) = 226.0g",
Proximates
"Water",g,55.67,47.32,125.81
"Energy",kcal,240,204,542
"Protein",g,32.67,27.77,73.83
"Total lipid (fat)",g,11.19,9.51,25.29
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,8,7,18
"Iron, Fe",mg,2.64,2.24,5.97
"Magnesium, Mg",mg,22,19,50
"Phosphorus, P",mg,208,177,470
"Potassium, K",mg,269,229,608
"Sodium, Na",mg,43,37,97
"Zinc, Zn",mg,5.58,4.74,12.61
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.082,0.070,0.185
"Riboflavin",mg,0.164,0.139,0.371
"Niacin",mg,5.512,4.685,12.457
"Vitamin B-6",mg,0.429,0.365,0.970
"Folate, DFE",µg,10,8,23
"Vitamin B-12",µg,1.67,1.42,3.77
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.47,0.40,1.06
"Vitamin K (phylloquinone)",µg,1.7,1.4,3.8
Lipids
"Fatty acids, total saturated",g,4.247,3.610,9.598
"Fatty acids, total monounsaturated",g,4.772,4.056,10.785
"Fatty acids, total polyunsaturated",g,0.431,0.366,0.974
"Cholesterol",mg,98,83,221
Amino Acids
Other
"Caffeine",mg,0,0,0
