Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:56 EST
"Nutrient data for: 23583, Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,71.11,20.16,322.55
"Energy",kcal,148,42,671
"Protein",g,22.06,6.25,100.06
"Total lipid (fat)",g,5.93,1.68,26.90
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,22,6,100
"Iron, Fe",mg,1.60,0.45,7.26
"Magnesium, Mg",mg,23,7,104
"Phosphorus, P",mg,209,59,948
"Potassium, K",mg,354,100,1606
"Sodium, Na",mg,55,16,249
"Zinc, Zn",mg,3.97,1.13,18.01
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.074,0.021,0.336
"Riboflavin",mg,0.118,0.033,0.535
"Niacin",mg,6.408,1.817,29.067
"Vitamin B-6",mg,0.622,0.176,2.821
"Folate, DFE",µg,13,4,59
"Vitamin B-12",µg,0.93,0.26,4.22
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.31,0.09,1.41
"Vitamin K (phylloquinone)",µg,1.2,0.3,5.4
Lipids
"Fatty acids, total saturated",g,2.191,0.621,9.938
"Fatty acids, total monounsaturated",g,2.384,0.676,10.814
"Fatty acids, total polyunsaturated",g,0.256,0.073,1.161
"Cholesterol",mg,64,18,290
Amino Acids
Other
"Caffeine",mg,0,0,0
